308,1,340
309,1,2050
310,1,150
311,1,36780
312,1,300
313,1,5150
314,1,570
315,1,230
316,1,240
317,1,160
318,1,207930
319,1,320
320,1,9360
321,1,800
322,1,11100
323,1,7240
324,1,3720
325,1,2300
326,1,640
327,1,459
328,1,370
329,1,390
330,1,40
331,1,2570
332,1,5480
333,1,40
334,1,12350
335,1,3820
336,1,6780
337,1,1630
338,1,4100
339,1,22480
340,1,2160
341,1,210
342,1,4610
343,1,2590
344,1,580
345,1,11660
346,1,700
347,1,120
348,1,219
349,1,40
350,1,9400
351,1,14210
352,1,35520
353,1,2260
354,1,2120
355,1,6420
356,1,11780
357,1,200
358,1,180
359,1,989
360,1,3859
361,1,2300
362,1,2379
363,1,1180
364,1,140
365,1,3630
366,1,400
367,1,11690
368,1,2770
369,1,1330
370,1,280
371,1,250
372,1,810
373,1,280
374,1,940
375,1,16340
376,1,240
377,1,6310
378,1,380
379,1,6350
380,1,140
381,1,10960
382,1,9380
383,1,179
384,1,1080
385,1,42870
386,1,7589
387,1,10470
388,1,11500
389,1,280
390,1,5280
391,1,409
392,1,2410
393,1,810
394,1,40
395,1,4720
396,1,1830
397,1,300
398,1,3180
399,1,15889
400,1,460
401,1,360
402,1,2090
403,1,660
404,1,720
405,1,2140
406,1,380
407,1,1850
408,1,4199
409,1,2540
410,1,40
411,1,290
412,1,400
413,1,6559
414,1,480
415,1,950
416,1,90
417,1,80
418,1,4170
419,1,1320
420,1,380
421,1,1999
422,1,80
423,1,619
424,1,719
425,1,459
426,1,80
427,1,2020
428,1,4700
429,1,760
430,1,360
431,1,200
432,1,60
433,1,10420
434,1,168249
435,1,1000
436,1,420
437,1,2479
438,1,1189
439,1,65679
440,1,2950
441,1,890
442,1,20520
443,1,9840
444,1,2280
445,1,560
446,1,160
447,1,270
448,1,5930
449,1,230
450,1,3670
451,1,2560
452,1,850
453,1,10260
454,1,77570
455,1,6960
456,1,3479
457,1,58679
458,1,250
459,1,2330
460,1,2330
461,1,130
462,1,430
463,1,300
464,1,120
465,1,1560
466,1,1320
467,1,140
468,1,179
469,1,1020
470,1,690
471,1,1530
472,1,320
473,1,1900
474,1,42890
475,1,460
476,1,6249
477,1,1520
478,1,2500
479,1,1180
480,1,409
481,1,860
482,1,190
483,1,160
484,1,4950
485,1,1120
486,1,819
487,1,220
488,1,730
489,1,1550
490,1,590
491,1,520
492,1,1300
493,1,1990
494,1,600
495,1,760
496,1,390
497,1,240
498,1,100
499,1,126590
500,1,500
501,1,200
502,1,1180
503,1,19350
504,1,48490
505,1,2300
506,1,2540
507,1,439
508,1,60
509,1,140
510,1,14219
511,1,3160
512,1,10480
513,1,700
514,1,80
515,1,240
516,1,2380
517,1,40
518,1,388549
519,1,220
520,1,260
521,1,2283160
522,1,830
523,1,130
524,1,640
525,1,170
526,1,229
527,1,1130
528,1,179
529,1,120
530,1,650
531,1,3379
532,1,960
533,1,800
534,1,188900
535,1,420
536,1,3240
537,1,259
538,1,780
539,1,14780
540,1,340
541,1,110
542,1,890
543,1,1440
544,1,1890
545,1,1290
546,1,160
547,1,300
548,1,2600
549,1,80
550,1,560
551,1,9080
552,1,240
553,1,8090
554,1,140
555,1,2520
556,1,600
557,1,360
558,1,6930
559,1,14700
560,1,1689
561,1,4660
562,1,450
563,1,420
564,1,340
565,1,706160
566,1,1340
567,1,360
568,1,469
569,1,40
570,1,1440
571,1,830
572,1,960
573,1,619
574,1,3010
575,1,400
576,1,2409
577,1,6300
578,1,640
579,1,131670
580,1,5660
581,1,610
582,1,340
583,1,100
584,1,11750
585,1,6630
586,1,360
587,1,4800
588,1,66190
589,1,49640
590,1,120
591,1,3679
592,1,3850
593,1,10000
594,1,1440
595,1,4630
596,1,10990
597,1,11990
598,1,1280
599,1,1060
600,1,280
601,1,22370
602,1,800
603,1,1770
604,1,2450
605,1,60
606,1,1980
607,1,290
608,1,660
609,1,40
610,1,2487269
611,1,840
612,1,1170
613,1,640
614,1,2290
615,1,6700
616,1,1080
617,1,4409
618,1,1090
619,1,820
620,1,18670
621,1,480
622,1,3050
623,1,90
624,1,750
625,1,3829
626,1,430
627,1,640
628,1,760
629,1,3760
630,1,12710
631,1,1280
632,1,200
633,1,2140
634,1,330
635,1,230
636,1,1160
637,1,2250
638,1,259
639,1,130
640,1,2710
641,1,60
642,1,4950
643,1,270
644,1,309
645,1,3180
646,1,1180
647,1,12210
648,1,500
649,1,5710
650,1,6110
651,1,11100
652,1,2600
653,1,65500
654,1,5059
655,1,3650
656,1,250
657,1,1239
658,1,1020
659,1,800
660,1,2490
661,1,5210
662,1,1789
663,1,740
664,1,929
665,1,240
666,1,2529
667,1,5490
668,1,1760
669,1,5490
670,1,380
671,1,48310
672,1,660
673,1,120
674,1,6500
675,1,26140
676,1,8950
677,1,46180
678,1,1040
679,1,6370
680,1,250090
681,1,1670
682,1,790
683,1,730
684,1,1530
685,1,4060
686,1,3520
687,1,4380
688,1,41850
689,1,2760
690,1,2110
691,1,1770
692,1,860
693,1,6419
694,1,2960
695,1,1190
696,1,200
697,1,2050
698,1,32010
699,1,2200
700,1,6789
701,1,28250
702,1,210
703,1,8240
704,1,390
705,1,3340
706,1,140
707,1,660
708,1,969
709,1,12430
710,1,3510
711,1,220
712,1,469
713,1,3850
714,1,32940
715,1,16589
716,1,219780
717,1,8650
718,1,179
719,1,2130
720,1,480
721,1,120
722,1,160
723,1,3549
724,1,850
725,1,700
726,1,13219
727,1,1115500
728,1,450
729,1,320
730,1,90
731,1,2960
732,1,90
733,1,4840
734,1,760
735,1,2210
736,1,21200
737,1,120
738,1,560
739,1,12839
740,1,2279
741,1,120
742,1,1199
743,1,490
744,1,359
745,1,80
746,1,520
747,1,390
748,1,17910
749,1,660
750,1,4040
751,1,3420
752,1,1140
753,1,8320
754,1,840
755,1,250
756,1,6850
757,1,27789
758,1,4020
759,1,6570
760,1,520
761,1,10290
762,1,190
763,1,150069
764,1,3080
765,1,1600
766,1,4760
767,1,1689
768,1,10119
769,1,12510
770,1,130
771,1,200
772,1,1489
773,1,220
774,1,760
775,1,16739
776,1,110900
777,1,6120
778,1,39150
779,1,1190
780,1,44810
781,1,650
782,1,6780
783,1,10650
784,1,5680
785,1,1570
786,1,1000
787,1,40
788,1,100
789,1,519
790,1,3820
791,1,220
792,1,45250
793,1,919
794,1,179
795,1,6180
796,1,1230
797,1,720
798,1,640
799,1,7950
800,1,280
801,1,64190
802,1,1000
803,1,17280
804,1,4700
805,1,4340
806,1,12629
807,1,540
808,1,41049
809,1,3419
810,1,39870
811,1,4780
812,1,459
813,1,240
814,1,2700
815,1,620
816,1,15910
817,1,625160
818,1,13510
819,1,3510
820,1,810
821,1,1490
822,1,4620
823,1,6470
824,1,320
825,1,1179
826,1,3350
827,1,240
828,1,309
829,1,179
830,1,1600
831,1,5100
832,1,359
833,1,719
834,1,1870
835,1,3060
836,1,20030
837,1,25739
838,1,670
839,1,140
840,1,40
841,1,1939
842,1,40
843,1,1440
844,1,530
845,1,1100
846,1,560
847,1,2550
848,1,550
849,1,2200
850,1,2990
851,1,90
852,1,830
853,1,13180
854,1,630
855,1,150
856,1,13980
857,1,460
858,1,15150
859,1,7820
860,1,4900
861,1,120
862,1,20350
863,1,450
864,1,2940
865,1,260
866,1,1920
867,1,200
868,1,720
869,1,330
870,1,80
871,1,1929
872,1,910
873,1,810
874,1,3370
875,1,619
876,1,370
877,1,220
878,1,720
879,1,1030
880,1,350
881,1,31480
882,1,340
883,1,3700
884,1,2890
885,1,200
886,1,560
887,1,9130
888,1,5000
889,1,2610
890,1,2830
891,1,1540
892,1,3670
893,1,240
894,1,1190
895,1,100
896,1,370
897,1,50100
898,1,480
899,1,5110
900,1,179
901,1,120
902,1,14210
903,1,350
904,1,699310
905,1,380
906,1,29810
907,1,1560
908,1,170
909,1,12390
910,1,217940
911,1,80
912,1,40
913,1,7640
914,1,179
915,1,140
916,1,840
917,1,610
918,1,6160
919,1,370
920,1,7950
921,1,40
922,1,240
923,1,4250
924,1,8020
925,1,430
926,1,6700
927,1,20210
928,1,169230
929,1,350
930,1,1720
931,1,413139
932,1,600
933,1,340
934,1,120
935,1,220
936,1,339
937,1,2629
938,1,1600
939,1,2140
940,1,40
941,1,259
942,1,3479
943,1,220
944,1,5280
945,1,120
946,1,889
947,1,7279
948,1,3040
949,1,450
950,1,1220
951,1,3629
952,1,220
953,1,7759
954,1,4980
955,1,40
956,1,17209
957,1,2960
958,1,1181460
959,1,1030
960,1,270
961,1,16160
962,1,62730
963,1,229
964,1,2260
965,1,1580
966,1,1230
967,1,2190
968,1,10080
969,1,1639
970,1,4400
971,1,4060
972,1,750
973,1,280
974,1,120
975,1,4580
976,1,1939
977,1,520
978,1,320
979,1,880
980,1,909
981,1,40
982,1,180
983,1,1260
984,1,8940
985,1,90
986,1,820
987,1,270
988,1,40
989,1,20990
990,1,1060
991,1,4800
992,1,8800
993,1,80
994,1,930
995,1,640
996,1,3640
997,1,2290
998,1,2260
999,1,430
