467,1,2919
468,1,32980
469,1,800
470,1,7200
471,1,14500
472,1,5500
473,1,22740
474,1,24159
475,1,11800
476,1,2480
477,1,7900
478,1,10480
479,1,7200
480,1,1920
481,1,800
482,1,3720
483,1,49380
484,1,1600
485,1,11400
486,1,14940
487,1,3040
488,1,5120
489,1,19360
490,1,14480
491,1,13419
492,1,1920
493,1,62480
494,1,2880
495,1,8740
496,1,10580
497,1,3559
498,1,800
499,1,390440
500,1,104400
501,1,12660
502,1,400
503,1,6559
504,1,7740
505,1,7620
506,1,60960
507,1,7159
508,1,12520
509,1,12819
510,1,231400
511,1,26960
512,1,400
513,1,400
514,1,20680
515,1,445540
516,1,5140
517,1,7640
518,1,369639
519,1,217619
520,1,4400
521,1,19140
522,1,9120
523,1,17960
524,1,13280
525,1,9080
526,1,50940
527,1,40980
528,1,400
529,1,14080
530,1,3500
531,1,3200
532,1,14279
533,1,18540
534,1,15980
535,1,5340
536,1,7459
537,1,7159
538,1,10440
539,1,3840
540,1,16340
541,1,31220
542,1,400
543,1,8860
544,1,800
545,1,3260
546,1,32520
547,1,7120
548,1,3060
549,1,9720
550,1,7080
551,1,4000
552,1,800
553,1,2760
554,1,39640
555,1,12800
556,1,87160
557,1,17400
558,1,60040
559,1,8880
560,1,5120
561,1,55560
562,1,28100
563,1,366720
564,1,2560
565,1,57920
566,1,6780
567,1,8040
568,1,6280
569,1,61479
570,1,10400
571,1,1600
572,1,8240
573,1,23860
574,1,4180
575,1,13040
576,1,10040
577,1,8640
578,1,20520
579,1,19940
580,1,23200
581,1,5120
582,1,13040
583,1,11040
584,1,1839
585,1,66460
586,1,5840
587,1,1679
588,1,15640
589,1,13040
590,1,416360
591,1,21800
592,1,50420
593,1,26760
594,1,18020
595,1,15579
596,1,21040
597,1,400
598,1,719
599,1,33360
600,1,1520
601,1,1520
602,1,27759
603,1,4800
604,1,1582500
605,1,24740
606,1,37340
607,1,23380
608,1,5500
609,1,196160
610,1,67839
611,1,1760
612,1,96220
613,1,10560
614,1,1116880
615,1,71860
616,1,5440
617,1,10860
618,1,2160
619,1,3620
620,1,1120
621,1,14160
622,1,2960
623,1,2800
624,1,23880
625,1,1600
626,1,4200
627,1,25380
628,1,11400
629,1,2440
630,1,17280
631,1,41380
632,1,6560
633,1,6459
634,1,54940
635,1,53760
636,1,4079
637,1,10240
638,1,12420
639,1,41740
640,1,4000
641,1,719
642,1,115480
643,1,20120
644,1,2160
645,1,400
646,1,14519
647,1,9560
648,1,8240
649,1,3520
650,1,14860
651,1,1760
652,1,1120
653,1,26859
654,1,1100
655,1,9640
656,1,3240
657,1,24340
658,1,1600
659,1,2720
660,1,38440
661,1,5280
662,1,14879
663,1,719
664,1,27480
665,1,53800
666,1,3779
667,1,6120
668,1,406180
669,1,31020
670,1,11300
671,1,3200
672,1,1920
673,1,1820
674,1,17299
675,1,37700
676,1,6939
677,1,15120
678,1,3640
679,1,219040
680,1,90200
681,1,6700
682,1,3200
683,1,719
684,1,14020
685,1,70040
686,1,4980
687,1,68080
688,1,54540
689,1,27780
690,1,5440
691,1,19080
692,1,77120
693,1,6600
694,1,59900
695,1,8600
696,1,1620
697,1,12200
698,1,196220
699,1,1120
700,1,5140
701,1,11040
702,1,90300
703,1,9180
704,1,8880
705,1,418900
706,1,8640
707,1,29020
708,1,20400
709,1,10500
710,1,1520
711,1,10720
712,1,10240
713,1,49700
714,1,6280
715,1,64559
716,1,275480
717,1,108160
718,1,1520
719,1,26639
720,1,6240
721,1,33240
722,1,6600
723,1,13119
724,1,66359
725,1,20400
726,1,2320
727,1,21920
728,1,20820
729,1,10940
730,1,53720
731,1,198180
732,1,13279
733,1,1600
734,1,12560
735,1,25900
736,1,400
737,1,3700
738,1,400
739,1,719
740,1,14480
741,1,16560
742,1,5640
743,1,191260
744,1,4160
745,1,1100
746,1,7080
747,1,1520
748,1,800
749,1,22440
750,1,74220
751,1,17540
752,1,5820
753,1,24400
754,1,28500
755,1,1520
756,1,8819
757,1,78900
758,1,12320
759,1,6320
760,1,4980
761,1,88979
762,1,15800
763,1,7059
764,1,37180
765,1,59660
766,1,433500
767,1,15520
768,1,163840
769,1,1839
770,1,400
771,1,2719
772,1,15580
773,1,22020
774,1,3220
775,1,40060
776,1,11560
777,1,1600
778,1,166419
779,1,10680
780,1,25860
781,1,11100
782,1,10199
783,1,36379
784,1,6540
785,1,20459
786,1,12640
787,1,400
788,1,19399
789,1,11120
790,1,12760
791,1,7440
792,1,2840
793,1,15140
794,1,131960
795,1,34780
796,1,5500
797,1,4159
798,1,42380
799,1,7280
800,1,9920
801,1,31320
802,1,7300
803,1,17980
804,1,44880
805,1,719
806,1,5039
807,1,2500000
808,1,2720
809,1,9900
810,1,22320
811,1,5740
812,1,10980
813,1,5840
814,1,7840
815,1,27220
816,1,8540
817,1,77720
818,1,185760
819,1,18760
820,1,21680
821,1,10100
822,1,46200
823,1,7920
824,1,12400
825,1,4800
826,1,115560
827,1,2320
828,1,10980
829,1,10640
830,1,8280
831,1,5860
832,1,5920
833,1,6320
834,1,1120
835,1,16080
836,1,26959
837,1,19139
838,1,20439
839,1,32080
840,1,61960
841,1,1600
842,1,1120
843,1,22200
844,1,400
845,1,7720
846,1,29000
847,1,3120
848,1,15079
849,1,19460
850,1,207020
851,1,71040
852,1,3300
853,1,7959
854,1,4480
855,1,104559
856,1,10460
857,1,45120
858,1,25720
859,1,39920
860,1,21280
861,1,2919
862,1,11940
863,1,29900
864,1,165040
865,1,20400
866,1,4680
867,1,17180
868,1,4380
869,1,3720
870,1,11600
871,1,1439
872,1,23739
873,1,32460
874,1,402220
875,1,12440
876,1,7600
877,1,2160
878,1,42820
879,1,400
880,1,9800
881,1,104980
882,1,42520
883,1,8000
884,1,1817040
885,1,55240
886,1,14300
887,1,379380
888,1,107420
889,1,4480
890,1,5680
891,1,98080
892,1,32059
893,1,1200
894,1,11240
895,1,4040
896,1,9660
897,1,2880
898,1,3780
899,1,1600
900,1,8320
901,1,52840
902,1,28920
903,1,1200
904,1,38079
905,1,9740
906,1,7900
907,1,39180
908,1,6240
909,1,719
910,1,10100
911,1,4340
912,1,2039
913,1,83260
914,1,12800
915,1,7220
916,1,95520
917,1,33900
918,1,6600
919,1,2960
920,1,17080
921,1,40120
922,1,14639
923,1,3800
924,1,24000
925,1,31720
926,1,14680
927,1,4680
928,1,12140
929,1,7380
930,1,1920
931,1,15300
932,1,49439
933,1,7959
934,1,400
935,1,800
936,1,369240
937,1,400
938,1,66440
939,1,46880
940,1,1939
941,1,139620
942,1,14760
943,1,3840
944,1,4960
945,1,23980
946,1,4480
947,1,9320
948,1,14580
949,1,17100
950,1,5960
951,1,4600
952,1,11520
953,1,77660
954,1,21020
955,1,3160
956,1,45740
957,1,37620
958,1,5760
959,1,19160
960,1,7260
961,1,3340
962,1,22080
963,1,295960
964,1,8880
965,1,400
966,1,4700
967,1,33279
968,1,8460
969,1,6560
970,1,13640
971,1,8680
972,1,3760
973,1,26639
974,1,5240
975,1,400
976,1,38520
977,1,5600
978,1,10960
979,1,36320
980,1,13179
981,1,32460
982,1,75800
983,1,3800
984,1,121120
985,1,4500
986,1,893940
987,1,800
988,1,8240
989,1,27080
990,1,18659
991,1,1600
992,1,12760
993,1,12560
994,1,10120
995,1,400
996,1,11900
997,1,319200
998,1,11560
999,1,31520
